Date,Close
1972-07-20,127.08999633789062
1972-07-21,127.62999725341797
1972-07-24,128.77000427246094
1972-07-25,128.47000122070312
1972-07-26,128.64999389648438
1972-07-27,128.36000061035156
1972-07-28,128.14999389648438
1972-07-31,127.75000000000001
1972-08-01,128.4499969482422
1972-08-02,129.38999938964844
1972-08-03,130.30999755859375
1972-08-04,130.94000244140625
1972-08-07,130.97000122070312
1972-08-08,130.61000061035156
1972-08-09,130.75
1972-08-10,130.83999633789062
1972-08-11,131.67999267578125
1972-08-14,131.6999969482422
1972-08-15,131.47999572753906
1972-08-16,131.4600067138672
1972-08-17,130.88999938964844
1972-08-18,131.42999267578125
1972-08-21,131.2899932861328
1972-08-22,131.2899932861328
1972-08-23,131.10000610351562
1972-08-24,130.39999389648438
1972-08-25,130.30999755859375
1972-08-28,129.77000427246094
1972-08-29,129.44000244140625
1972-08-30,129.77999877929688
1972-08-31,129.9499969482422
1972-09-01,130.6999969482422
1972-09-05,130.3300018310547
1972-09-06,129.6300048828125
1972-09-07,129.2100067138672
1972-09-08,129.1300048828125
1972-09-11,128.25999450683594
1972-09-12,127.18000030517578
1972-09-13,127.51000213623047
1972-09-14,127.58000183105469
1972-09-15,127.66999816894531
1972-09-18,127.61000061035158
1972-09-19,127.41999816894531
1972-09-20,127.51000213623047
1972-09-21,127.30000305175781
1972-09-22,127.45999908447266
1972-09-25,126.81999969482422
1972-09-26,127.06999969482422
1972-09-27,128.5500030517578
1972-09-28,129.1300048828125
1972-09-29,129.61000061035156
1972-10-02,129.3000030517578
1972-10-03,129.47999572753906
1972-10-04,129.2899932861328
1972-10-05,128.00999450683594
1972-10-06,128.1300048828125
1972-10-09,128.50999450683594
1972-10-10,129.02000427246094
1972-10-11,128.57000732421875
1972-10-12,127.87000274658202
1972-10-13,127.19000244140626
1972-10-16,125.87000274658202
1972-10-17,126.43000030517577
1972-10-18,127.05000305175783
1972-10-19,126.91000366210939
1972-10-20,128.0
1972-10-23,128.66000366210938
1972-10-24,128.91000366210938
1972-10-25,128.88999938964844
1972-10-26,129.3699951171875
1972-10-27,129.52999877929688
1972-10-30,129.4600067138672
1972-10-31,130.24000549316406
1972-11-01,131.58999633789062
1972-11-02,132.1199951171875
1972-11-03,133.33999633789062
1972-11-06,133.5800018310547
1972-11-08,133.05999755859375
1972-11-09,132.82000732421875
1972-11-10,133.1199951171875
1972-11-13,132.77000427246094
1972-11-14,132.89999389648438
1972-11-15,132.4499969482422
1972-11-16,132.6199951171875
1972-11-17,132.3300018310547
1972-11-20,132.1199951171875
1972-11-21,132.19000244140625
1972-11-22,132.49000549316406
1972-11-24,133.02000427246094
1972-11-27,132.57000732421875
1972-11-28,132.7100067138672
1972-11-29,132.72999572753906
1972-11-30,132.9600067138672
1972-12-01,133.94000244140625
1972-12-04,134.13999938964844
1972-12-05,134.27999877929688
1972-12-06,134.67999267578125
1972-12-07,135.05999755859375
1972-12-08,135.14999389648438
1972-12-11,134.8300018310547
1972-12-12,134.27000427246094
1972-12-13,133.66000366210938
1972-12-14,133.3300018310547
1972-12-15,133.52999877929688
1972-12-18,132.5399932861328
1972-12-19,132.38999938964844
1972-12-20,131.92999267578125
1972-12-21,131.0800018310547
1972-12-22,131.27999877929688
1972-12-26,131.17999267578125
1972-12-27,131.92999267578125
1972-12-29,133.72999572753906
1973-01-02,134.6300048828125
1973-01-03,135.3800048828125
1973-01-04,135.44000244140625
1973-01-05,135.91000366210938
1973-01-08,136.02000427246094
1973-01-09,135.99000549316406
1973-01-10,136.05999755859375
1973-01-11,136.83999633789062
1973-01-12,136.00999450683594
1973-01-15,134.60000610351562
1973-01-16,134.02999877929688
1973-01-17,134.07000732421875
1973-01-18,134.33999633789062
1973-01-19,133.8699951171875
1973-01-22,133.14999389648438
1973-01-23,132.44000244140625
1973-01-24,130.49000549316406
1973-01-26,129.75999450683594
1973-01-29,128.4600067138672
1973-01-30,128.22000122070312
1973-01-31,128.39999389648438
1973-02-01,126.94000244140624
1973-02-02,126.4800033569336
1973-02-05,126.0
1973-02-06,126.26999664306639
1973-02-07,124.98999786376955
1973-02-08,123.97000122070312
1973-02-09,125.86000061035156
1973-02-12,126.87999725341797
1973-02-13,127.19000244140626
1973-02-14,125.41999816894531
1973-02-15,124.4300003051758
1973-02-16,124.55000305175781
1973-02-20,125.01000213623045
1973-02-21,123.94999694824219
1973-02-22,123.68000030517578
1973-02-23,122.33999633789064
1973-02-26,121.2699966430664
1973-02-27,119.80000305175781
1973-02-28,120.41000366210936
1973-03-01,119.52999877929686
1973-03-02,120.11000061035155
1973-03-05,120.5500030517578
1973-03-06,121.91000366210938
1973-03-07,122.27999877929688
1973-03-08,122.11000061035155
1973-03-09,121.98999786376955
1973-03-12,121.86000061035156
1973-03-13,122.08999633789061
1973-03-14,122.0999984741211
1973-03-15,121.59999847412108
1973-03-16,121.22000122070314
1973-03-19,119.94000244140625
1973-03-20,119.26000213623047
1973-03-21,117.88999938964844
1973-03-22,115.69000244140626
1973-03-23,115.47000122070312
1973-03-26,115.54000091552734
1973-03-27,116.88999938964844
1973-03-28,117.13999938964844
1973-03-29,118.19000244140625
1973-03-30,117.45999908447267
1973-04-02,115.79000091552733
1973-04-03,114.47000122070312
1973-04-04,112.88999938964844
1973-04-05,112.0199966430664
1973-04-06,113.2699966430664
1973-04-09,114.01000213623047
1973-04-10,114.80999755859375
1973-04-11,115.29000091552734
1973-04-12,115.58999633789062
1973-04-13,115.22000122070312
1973-04-16,114.55000305175783
1973-04-17,113.63999938964844
1973-04-18,113.70999908447266
1973-04-19,114.1500015258789
1973-04-23,113.0199966430664
1973-04-24,111.23000335693361
1973-04-25,109.37000274658205
1973-04-26,109.72000122070314
1973-04-27,108.40000152587889
1973-04-30,107.8499984741211
1973-05-01,107.95999908447264
1973-05-02,109.0500030517578
1973-05-03,109.80999755859375
1973-05-04,110.88999938964844
1973-05-07,110.4800033569336
1973-05-08,110.66999816894531
1973-05-09,110.54000091552734
1973-05-10,110.31999969482422
1973-05-11,109.09999847412108
1973-05-14,106.45999908447266
1973-05-15,106.13999938964844
1973-05-16,106.09999847412111
1973-05-17,105.19000244140626
1973-05-18,102.88999938964845
1973-05-21,100.76000213623047
1973-05-22,101.58999633789062
1973-05-23,102.08999633789062
1973-05-24,104.26999664306639
1973-05-25,105.16999816894533
1973-05-29,104.8499984741211
1973-05-30,103.19000244140626
1973-05-31,102.63999938964842
1973-06-01,102.30000305175781
1973-06-04,100.7699966430664
1973-06-05,101.70999908447264
1973-06-06,101.69999694824219
1973-06-07,102.5699996948242
1973-06-08,103.72000122070312
1973-06-11,103.04000091552734
1973-06-12,104.79000091552734
1973-06-13,104.3300018310547
1973-06-14,103.55999755859375
1973-06-15,102.26000213623048
1973-06-18,100.7699966430664
1973-06-19,100.95999908447266
1973-06-20,101.19000244140625
1973-06-21,100.4000015258789
1973-06-22,100.98999786376952
1973-06-25,99.43000030517578
1973-06-26,99.95999908447266
1973-06-27,100.22000122070311
1973-06-28,101.16000366210938
1973-06-29,100.9800033569336
1973-07-02,100.15000152587889
1973-07-03,99.44999694824219
1973-07-05,99.38999938964844
1973-07-06,99.4800033569336
1973-07-09,100.01000213623045
1973-07-10,101.18000030517578
1973-07-11,102.69000244140625
1973-07-12,103.16999816894533
1973-07-13,103.02999877929689
1973-07-16,103.97000122070312
1973-07-17,104.63999938964844
1973-07-18,105.7699966430664
1973-07-19,106.51999664306642
1973-07-20,107.68000030517577
1973-07-23,107.74999999999999
1973-07-24,108.29000091552734
1973-07-25,109.19000244140624
1973-07-26,109.1699981689453
1973-07-27,109.36000061035156
1973-07-30,108.87999725341797
1973-07-31,108.63999938964844
1973-08-01,107.12999725341797
1973-08-02,106.98000335693358
1973-08-03,106.8199996948242
1973-08-06,107.20999908447266
1973-08-07,107.30000305175781
1973-08-08,106.12999725341797
1973-08-09,106.1500015258789
1973-08-10,105.31999969482422
1973-08-13,104.3499984741211
1973-08-14,103.58999633789064
1973-08-15,103.3499984741211
1973-08-16,103.30999755859376
1973-08-17,103.70999908447264
1973-08-20,102.66999816894531
1973-08-21,102.12000274658205
1973-08-22,101.33999633789061
1973-08-23,102.52999877929688
1973-08-24,102.40000152587892
1973-08-27,102.91000366210939
1973-08-28,102.98999786376952
1973-08-29,103.79000091552734
1973-08-30,103.98999786376952
1973-08-31,104.87000274658203
1973-09-04,105.5
1973-09-05,106.02999877929689
1973-09-06,106.36000061035156
1973-09-07,107.0199966430664
1973-09-10,106.25
1973-09-11,105.7699966430664
1973-09-12,105.3300018310547
1973-09-13,105.5999984741211
1973-09-14,106.06999969482422
1973-09-17,106.2699966430664
1973-09-18,106.30000305175781
1973-09-19,107.91000366210936
1973-09-20,108.76000213623047
1973-09-21,109.45999908447266
1973-09-24,109.69000244140625
1973-09-25,109.80000305175781
1973-09-26,110.62000274658203
1973-09-27,111.2699966430664
1973-09-28,111.19999694824219
1973-10-01,110.97000122070312
1973-10-02,111.76000213623047
1973-10-03,112.12999725341797
1973-10-04,111.51000213623048
1973-10-05,112.55999755859376
1973-10-08,113.16999816894531
1973-10-09,113.0699996948242
1973-10-10,112.16999816894531
1973-10-11,113.55999755859374
1973-10-12,114.0999984741211
1973-10-15,113.12999725341797
1973-10-16,113.13999938964842
1973-10-17,112.66000366210938
1973-10-18,112.81999969482422
1973-10-19,113.25
1973-10-22,112.29000091552734
1973-10-23,111.80999755859375
1973-10-24,112.12999725341797
1973-10-25,112.30999755859375
1973-10-26,112.79000091552733
1973-10-29,112.08999633789062
1973-10-30,110.62999725341798
1973-10-31,110.1699981689453
1973-11-01,109.62000274658203
1973-11-02,108.9300003051758
1973-11-05,107.20999908447266
1973-11-06,106.29000091552734
1973-11-07,106.72000122070312
1973-11-08,107.30999755859374
1973-11-09,105.7699966430664
1973-11-12,105.08000183105469
1973-11-13,104.73999786376953
1973-11-14,101.98000335693361
1973-11-15,101.62999725341797
1973-11-16,101.37999725341797
1973-11-19,99.0
1973-11-20,96.58000183105469
1973-11-21,97.31999969482422
1973-11-23,97.30000305175781
1973-11-26,94.12999725341797
1973-11-27,93.06999969482422
1973-11-28,94.94000244140625
1973-11-29,94.62000274658203
1973-11-30,93.51000213623047
1973-12-03,91.97000122070312
1973-12-04,91.55999755859375
1973-12-05,89.7300033569336
1973-12-06,91.2699966430664
1973-12-07,92.31999969482422
1973-12-10,93.54000091552734
1973-12-11,92.19999694824219
1973-12-12,90.80999755859375
1973-12-13,89.12000274658203
1973-12-14,89.62999725341797
1973-12-17,89.12999725341797
1973-12-18,90.55999755859375
1973-12-19,90.23999786376953
1973-12-20,90.2699966430664
1973-12-21,89.5199966430664
1973-12-24,88.66999816894531
1973-12-26,90.19000244140625
1973-12-27,91.25
1973-12-28,91.68000030517578
1973-12-31,92.19000244140625
1974-01-02,92.52999877929688
1974-01-03,94.18000030517578
1974-01-04,94.0999984741211
1974-01-07,94.47000122070312
1974-01-08,94.0199966430664
1974-01-09,92.19999694824219
1974-01-10,91.41999816894531
1974-01-11,92.2300033569336
1974-01-14,92.4000015258789
1974-01-15,93.06999969482422
1974-01-16,94.48999786376953
1974-01-17,95.94999694824219
1974-01-18,95.31999969482422
1974-01-21,94.4800033569336
1974-01-22,95.29000091552734
1974-01-23,95.76000213623047
1974-01-24,95.61000061035156
1974-01-25,95.4000015258789
1974-01-28,95.0199966430664
1974-01-29,94.55999755859375
1974-01-30,95.16999816894531
1974-01-31,94.93000030517578
1974-02-01,94.1500015258789
1974-02-04,92.88999938964844
1974-02-05,92.45999908447266
1974-02-06,92.73999786376953
1974-02-07,92.80999755859375
1974-02-08,92.19999694824219
1974-02-11,91.12999725341797
1974-02-12,90.5
1974-02-13,90.08000183105469
1974-02-14,90.20999908447266
1974-02-15,90.9800033569336
1974-02-19,90.81999969482422
1974-02-20,91.55999755859375
1974-02-21,92.16999816894531
1974-02-22,92.93000030517578
1974-02-25,92.72000122070312
1974-02-26,93.11000061035156
1974-02-27,94.05999755859375
1974-02-28,94.3499984741211
1974-03-01,94.05000305175781
1974-03-04,93.80000305175781
1974-03-05,94.70999908447266
1974-03-06,95.12000274658203
1974-03-07,94.52999877929688
1974-03-08,95.16999816894531
1974-03-11,95.87000274658203
1974-03-12,95.80000305175781
1974-03-13,96.33000183105469
1974-03-14,96.51000213623047
1974-03-15,96.52999877929688
1974-03-18,95.37000274658203
1974-03-19,94.75
1974-03-20,94.94999694824219
1974-03-21,95.36000061035156
1974-03-22,95.44999694824219
1974-03-25,95.3499984741211
1974-03-26,95.2699966430664
1974-03-27,94.20999908447266
1974-03-28,92.87000274658203
1974-03-29,92.2699966430664
1974-04-01,91.9000015258789
1974-04-02,92.02999877929688
1974-04-03,92.12999725341797
1974-04-04,91.87999725341797
1974-04-05,90.69999694824219
1974-04-08,89.91999816894531
1974-04-09,90.18000030517578
1974-04-10,89.87000274658203
1974-04-11,89.79000091552734
1974-04-15,89.41999816894531
1974-04-16,90.33000183105469
1974-04-17,90.72000122070312
1974-04-18,90.9000015258789
1974-04-19,90.30999755859375
1974-04-22,90.2699966430664
1974-04-23,88.47000122070312
1974-04-24,86.94999694824219
1974-04-25,86.04000091552734
1974-04-26,86.23999786376953
1974-04-29,86.45999908447266
1974-04-30,86.86000061035156
1974-05-01,87.62999725341797
1974-05-02,87.97000122070312
1974-05-03,87.47000122070312
1974-05-06,87.30999755859375
1974-05-07,86.66000366210938
1974-05-08,85.73999786376953
1974-05-09,85.80999755859375
1974-05-10,84.30000305175781
1974-05-13,83.18000030517578
1974-05-14,83.16000366210938
1974-05-15,83.51000213623047
1974-05-16,83.5
1974-05-17,81.93000030517578
1974-05-20,81.43000030517578
1974-05-21,81.29000091552734
1974-05-22,80.72000122070312
1974-05-23,80.55000305175781
1974-05-24,81.44999694824219
1974-05-28,81.05999755859375
1974-05-29,79.77999877929688
1974-05-30,80.08999633789062
1974-05-31,80.19999694824219
1974-06-03,81.08000183105469
1974-06-04,81.7699966430664
1974-06-05,82.20999908447266
1974-06-06,83.19999694824219
1974-06-07,83.70999908447266
1974-06-10,83.91999816894531
1974-06-11,83.33999633789062
1974-06-12,83.0999984741211
1974-06-13,83.23999786376953
1974-06-14,82.76000213623047
1974-06-17,81.54000091552734
1974-06-18,81.25
1974-06-19,80.66000366210938
1974-06-20,79.8499984741211
1974-06-21,79.11000061035156
1974-06-24,78.87999725341797
1974-06-25,79.3499984741211
1974-06-26,78.2699966430664
1974-06-27,76.83000183105469
1974-06-28,75.95999908447266
1974-07-01,75.38999938964844
1974-07-02,73.80999755859375
1974-07-03,73.66000366210938
1974-07-05,73.56999969482422
1974-07-08,70.95999908447266
1974-07-09,70.58999633789062
1974-07-10,69.81999969482422
1974-07-11,69.94999694824219
1974-07-12,71.68000030517578
1974-07-15,71.9800033569336
1974-07-16,71.62999725341797
1974-07-17,72.70999908447266
1974-07-18,72.80999755859375
1974-07-19,73.4000015258789
1974-07-22,73.41999816894531
1974-07-23,74.44000244140625
1974-07-24,74.62999725341797
1974-07-25,73.51000213623047
1974-07-26,72.83000183105469
1974-07-29,71.48999786376953
1974-07-30,71.30000305175781
1974-07-31,69.98999786376953
1974-08-01,69.62999725341797
1974-08-02,69.4000015258789
1974-08-05,69.66999816894531
1974-08-06,70.52999877929688
1974-08-07,71.68000030517578
1974-08-08,70.66000366210938
1974-08-09,70.69000244140625
1974-08-12,70.36000061035156
1974-08-13,68.81999969482422
1974-08-14,67.25
1974-08-15,66.87999725341797
1974-08-16,65.86000061035156
1974-08-19,65.12999725341797
1974-08-20,65.72000122070312
1974-08-21,64.91999816894531
1974-08-22,63.59000015258789
1974-08-23,62.56999969482422
1974-08-26,62.939998626708984
1974-08-27,62.34000015258789
1974-08-28,62.43000030517578
1974-08-29,61.36999893188476
1974-08-30,62.369998931884766
1974-09-03,60.88000106811523
1974-09-04,58.95000076293946
1974-09-05,60.220001220703125
1974-09-06,60.70000076293945
1974-09-09,59.36999893188477
1974-09-10,58.970001220703125
1974-09-11,58.959999084472656
1974-09-12,57.70999908447265
1974-09-13,56.65999984741211
1974-09-16,57.240001678466804
1974-09-17,57.72000122070312
1974-09-18,58.119998931884766
1974-09-19,59.520000457763665
1974-09-20,59.900001525878906
1974-09-23,59.6599998474121
1974-09-24,58.84000015258789
1974-09-25,58.7599983215332
1974-09-26,57.86999893188477
1974-09-27,57.119998931884766
1974-09-30,55.66999816894531
1974-10-01,55.47999954223633
1974-10-02,55.66999816894531
1974-10-03,54.869998931884766
1974-10-04,55.15999984741211
1974-10-07,56.56999969482421
1974-10-08,56.130001068115234
1974-10-09,57.56999969482421
1974-10-10,59.130001068115234
1974-10-11,60.41999816894531
1974-10-14,61.72999954223633
1974-10-15,61.40000152587891
1974-10-16,61.189998626708984
1974-10-17,62.04000091552735
1974-10-18,62.74999999999999
1974-10-21,63.81999969482421
1974-10-22,64.13999938964844
1974-10-23,63.4000015258789
1974-10-24,62.5999984741211
1974-10-25,62.880001068115234
